"","x","y"
"346",-1.17118298150295,0.136682593266
"347",-1.17118298150295,0.316444519867
"348",-1.17118298150295,0.233779211707
"349",-1.16965387767831,0.330963589912
"350",-1.16695091347503,0.158344183515
"351",-1.16022997815375,0.33169931974
"352",-1.15014507754797,0.362889845406
"353",-1.14835706138813,0.237593830918
"354",-1.13974771057035,0.0952250836988
"355",-1.13943428318836,0.26583205834
"356",-1.13270776116039,0.1737633251
"357",-1.12185654339986,0.153844353551
"358",-1.11261484994626,0.162734545017
"359",-1.10259191236043,0.0750023978055
"360",-1.09907300257146,0.0738699341691
"361",-1.09164072270452,0.226578467347
"362",-1.08718396796934,0.121748701138
"363",-1.08118726863542,0.054626990358
"364",-1.07880966137193,0.0208247050345
"365",-1.07880966137193,0.0794298815305
"366",-1.07793351617866,0.0543772549729
"367",-1.07607146854301,0.260894417894
"368",-1.07366155498215,0.083113289689
"369",-1.06997231256853,0.233952121397
"370",-1.06847360224239,0.112075067677
"371",-1.05343521517103,0.140495601229
"372",-1.04982212449868,0.0653697335447
"373",-1.04982212449868,0.00898646658659
"374",-1.04460587040377,0.0766581577212
"375",-1.03374566644846,0.122137820361
"376",-1.02165124753198,0.079838951615
"377",-1.0211630634299,0.199929318855
"378",-1.01982576684729,0.171499563125
"379",-1.01644306699426,0.0144263197482
"380",-1.01268230352969,0.252359347907
"381",-1.00743404420888,0.180493406902
"382",-0.998466206925428,0.053004673635
"383",-0.994252273343867,0.0662965966339
"384",-0.98929881078113,0.0766919069563
"385",-0.988383845929183,0.0417023266653
"386",-0.984318801198501,0.086560401914
"387",-0.979990845861245,0.067150642169
"388",-0.979059122513536,0.0362055304075
"389",-0.973631867128409,0.138782338257
"390",-0.972657434804028,0.00900109192232
"391",-0.971086539572268,0.1236441822
"392",-0.970322620753905,0.07890612751
"393",-0.967584026261706,0.0869513560956
"394",-0.959660061970315,0.0647906821718
"395",-0.951076829536695,0.139111945661
"396",-0.943810067561119,0.0435854170968
"397",-0.930674354438611,0.0111929770509
"398",-0.930530174285082,0.0180319179222
"399",-0.928442756134889,0.0480283889944
"400",-0.92326804822176,-0.00840402150154
"401",-0.919730763887827,0.0226082094759
"402",-0.917921926266143,0.0315445155551
"403",-0.833495433462234,-0.0342575212478
"404",-0.756706347026163,-0.00269510280201
"405",-0.713349887877465,0.0139419232905
